549;22;136;1;land;true;plains;1
550;25;118;1;land;false;hills;1
551;63;161;1;land;true;plains;1
552;5;148;1;land;true;plains;1
553;23;142;1;land;true;plains;1
554;43;131;1;land;false;hills;1
555;110;223;1;land;false;plains;1
556;176;228;1;land;false;plains;1
557;134;236;1;land;false;plains;1
558;170;231;1;land;false;plains;1
559;140;208;1;land;false;plains;1
560;163;239;1;land;false;plains;1
561;156;207;1;land;false;plains;1
562;127;236;1;land;false;plains;1
563;179;227;1;land;false;plains;1
564;106;220;1;land;false;plains;1
565;172;240;1;land;false;plains;1
566;179;230;1;land;false;plains;1
567;117;244;1;land;false;plains;1
568;126;234;1;land;false;plains;1
569;177;234;1;land;false;plains;1
570;134;235;1;land;false;plains;1
571;133;252;1;land;false;plains;1
572;200;113;1;land;true;plains;1
573;191;47;1;land;true;plains;1
574;76;244;1;land;false;plains;1
575;40;198;1;land;false;plains;1
576;52;221;1;land;false;plains;1
577;48;200;1;land;false;plains;1
578;49;245;1;land;false;plains;1
579;40;229;1;land;false;plains;1
580;94;233;1;land;false;plains;1
581;58;204;1;land;false;plains;1
582;76;227;1;land;false;plains;1
583;60;230;1;land;false;plains;1
584;80;224;1;land;false;plains;1
585;62;228;1;land;false;plains;1
586;36;221;1;land;false;plains;1
587;53;213;1;land;false;plains;1
588;68;196;1;land;false;plains;1
589;30;202;1;land;false;plains;1
590;251;80;1;land;false;forest;1
591;254;120;1;land;false;forest;1
592;240;81;1;land;false;forest;1
593;241;121;1;land;false;forest;1
594;219;79;1;land;false;forest;1
595;197;112;1;land;false;forest;1
596;228;77;1;land;false;forest;1
597;224;81;1;land;false;forest;1
598;215;110;1;land;false;forest;1
599;199;68;1;land;false;forest;1
600;242;129;1;land;false;forest;1
601;245;90;1;land;false;forest;1
602;219;138;1;land;false;forest;1
603;206;73;1;land;false;forest;1
604;215;111;1;land;false;forest;1
605;206;99;1;land;false;forest;1
606;216;125;1;land;false;forest;1
607;233;146;1;land;false;forest;1
608;253;98;1;land;false;forest;1
609;235;94;1;land;false;forest;1
610;212;127;1;land;false;forest;1
611;252;139;1;land;false;forest;1
612;206;121;1;land;false;forest;1
613;207;87;1;land;false;forest;1
614;252;69;1;land;false;forest;1
615;202;78;1;land;false;forest;1
616;241;75;1;land;false;forest;1
617;254;85;1;land;false;forest;1
618;245;82;1;land;false;forest;1
619;245;138;1;land;false;forest;1
620;241;136;1;land;false;forest;1
621;234;130;1;land;false;forest;1
622;220;75;1;land;false;forest;1
623;200;120;1;land;false;forest;1
624;226;136;1;land;false;forest;1
625;217;111;1;land;false;forest;1
626;237;111;1;land;false;forest;1
627;205;115;1;land;false;forest;1
628;204;99;1;land;false;forest;1
629;253;86;1;land;false;forest;1
630;233;93;1;land;false;forest;1
631;210;80;1;land;false;forest;1
632;201;90;1;land;false;forest;1
633;207;88;1;land;false;forest;1
634;249;76;1;land;false;forest;1
635;249;94;1;land;false;forest;1
636;201;114;1;land;false;forest;1
637;222;99;1;land;false;forest;1
638;209;118;1;land;false;forest;1
639;253;144;1;land;false;forest;1
640;201;77;1;land;false;forest;1
641;226;121;1;land;false;forest;1
642;221;83;1;land;false;forest;1
643;234;101;1;land;false;forest;1
644;87;217;1;land;false;forest;1
645;58;236;1;land;false;forest;1
646;72;243;1;land;false;forest;1
647;81;246;1;land;false;forest;1
648;121;193;1;land;false;forest;1
649;94;244;1;land;false;forest;1
650;53;236;1;land;false;forest;1
651;91;254;1;land;false;forest;1
652;105;252;1;land;false;forest;1
653;51;192;1;land;false;forest;1
654;81;194;1;land;false;forest;1
655;92;226;1;land;false;forest;1
656;117;211;1;land;false;forest;1
657;73;217;1;land;false;forest;1
658;81;218;1;land;false;forest;1
659;101;195;1;land;false;forest;1
660;54;251;1;land;false;forest;1
661;92;189;1;land;false;forest;1
662;61;249;1;land;false;forest;1
663;67;193;1;land;false;forest;1
664;97;237;1;land;false;forest;1
665;115;198;1;land;false;forest;1
666;104;77;1;land;false;plains;1
667;113;56;1;land;false;plains;1
668;83;57;1;land;false;plains;1
669;98;103;1;land;false;plains;1
670;148;52;1;land;false;plains;1
671;127;27;1;land;false;forest;1
672;84;93;1;land;false;plains;1
673;114;79;1;land;false;hills;1
674;126;90;1;land;false;forest;1
675;80;54;1;land;true;plains;1
676;119;47;1;land;false;plains;1
677;97;46;1;land;false;plains;1
678;86;97;1;land;false;plains;1
679;88;63;1;land;false;hills;1
680;80;88;1;land;false;plains;1
681;131;102;1;land;false;plains;1
682;139;72;1;land;true;plains;1
683;96;46;1;land;true;plains;1
684;92;63;1;land;false;plains;1
685;99;90;1;land;true;plains;1
686;94;46;1;land;true;plains;1
687;74;71;1;land;false;hills;1
688;88;28;1;land;false;forest;1
689;138;70;1;land;false;plains;1
690;147;51;1;land;false;plains;1
691;133;89;1;land;false;forest;1
692;145;50;1;land;false;plains;1
693;74;38;1;land;false;forest;1
694;94;73;1;land;true;plains;1
695;93;75;1;land;false;plains;1
696;97;31;1;land;false;plains;1
697;122;96;1;land;false;plains;1
698;104;44;1;land;false;plains;1
699;115;31;1;land;false;urban;6
700;135;47;1;land;false;plains;1
701;146;49;1;land;true;plains;1
702;115;103;1;land;false;plains;1
703;139;88;1;land;true;plains;1
704;146;88;1;land;false;plains;1
705;108;80;1;land;false;forest;1
706;97;71;1;land;false;forest;1
707;119;60;1;land;false;plains;1
708;143;103;1;land;false;plains;1
709;95;42;1;land;false;plains;1
710;97;43;1;land;false;plains;1
711;81;95;1;land;true;plains;1
712;124;46;1;land;false;plains;1
713;143;83;1;land;false;plains;1
714;172;73;1;land;false;plains;1
715;181;60;1;land;false;plains;1
716;169;81;1;land;false;forest;1
717;117;94;1;land;false;plains;1
718;188;50;1;land;false;plains;1
719;129;50;1;land;false;plains;1
720;141;70;1;land;false;plains;1
721;132;77;1;land;false;plains;1
722;125;101;1;land;false;plains;1
723;143;56;1;land;false;hills;1
724;189;78;1;land;false;plains;1
725;158;67;1;land;false;plains;1
726;169;80;1;land;false;plains;1
727;185;50;1;land;false;plains;1
728;168;66;1;land;false;forest;1
729;128;78;1;land;false;plains;1
730;170;107;1;land;false;hills;1
731;189;53;1;land;false;plains;1
732;177;105;1;land;false;plains;1
733;150;99;1;land;false;forest;1
734;184;63;1;land;false;plains;1
735;182;55;1;land;false;plains;1
736;192;95;1;land;false;hills;1
737;157;65;1;land;false;plains;1
738;136;115;1;land;false;plains;1
739;118;96;1;land;false;hills;1
740;169;82;1;land;false;plains;1
741;165;99;1;land;false;plains;1
742;126;42;1;land;false;plains;1
743;168;71;1;land;false;plains;1
744;189;92;1;land;false;plains;1
745;167;90;1;land;false;plains;1
746;121;113;1;land;false;plains;1
747;162;90;1;land;false;plains;1
748;111;13;1;land;false;plains;1
749;34;88;1;land;false;plains;1
750;110;34;1;land;false;plains;1
751;74;45;1;land;true;plains;1
752;97;42;1;land;false;forest;1
753;103;58;1;land;true;plains;1
754;108;76;1;land;false;forest;1
755;39;58;1;land;false;plains;1
756;39;91;1;land;false;forest;1
757;43;79;1;land;false;forest;1
758;104;38;1;land;true;plains;1
759;58;27;1;land;true;plains;1
760;81;60;1;land;true;plains;1
761;73;54;1;land;false;plains;1
762;88;20;1;land;false;plains;1
763;68;56;1;land;false;plains;1
764;50;44;1;land;false;forest;1
765;57;74;1;land;false;plains;1
766;46;49;1;land;false;plains;1
767;54;91;1;land;false;forest;1
768;159;160;1;land;true;plains;1
769;162;193;1;land;true;plains;1
770;205;160;1;land;true;plains;1
771;208;137;1;land;true;plains;1
772;171;189;1;land;true;plains;1
773;214;175;1;land;true;plains;1
774;205;139;1;land;true;plains;1
775;143;136;1;land;true;plains;1
776;172;212;1;land;true;plains;1
777;209;176;1;land;true;plains;1
778;174;197;1;land;true;plains;1
779;160;169;1;land;true;plains;1
780;204;209;1;land;true;plains;1
781;218;142;1;land;false;hills;1
782;184;146;1;land;false;plains;1
783;158;187;1;land;true;plains;1
784;166;156;1;land;true;plains;1
785;141;151;1;land;true;plains;1
786;214;38;1;land;false;hills;1
787;228;29;1;land;false;plains;1
788;177;12;1;land;false;plains;1
789;237;18;1;land;false;hills;1
790;173;21;1;land;false;hills;1
791;212;6;1;land;false;plains;1
792;175;5;1;land;false;plains;1
793;181;30;1;land;false;plains;1
794;228;21;1;land;false;plains;1
795;224;21;1;land;false;plains;1
796;222;34;1;land;false;plains;1
797;171;8;1;land;false;plains;1
798;184;19;1;land;false;hills;1
799;166;23;1;land;false;plains;1
800;231;50;1;land;false;plains;1
801;217;23;1;land;false;plains;1
802;175;25;1;land;false;hills;1
803;226;33;1;land;false;plains;1
804;172;5;1;land;false;plains;1
805;214;32;1;land;false;hills;1
806;195;4;1;land;false;hills;1
807;240;0;1;land;false;hills;1
808;186;35;1;land;false;plains;1
809;224;20;1;land;false;hills;1
810;193;22;1;land;false;plains;1
811;215;13;1;land;false;hills;1
812;191;44;1;land;false;hills;1
813;210;30;1;land;false;hills;1
814;191;30;1;land;false;plains;1
815;244;22;1;land;false;urban;1
816;174;9;1;land;false;hills;1
817;215;45;1;land;false;plains;1
818;43;82;217;land;false;plains;6
819;244;33;1;land;false;plains;1
820;225;11;1;land;false;plains;1
821;225;46;1;land;false;hills;1
