124;special_project_facility_spawn;1275.00;9.52;1062.00;-1.57;0
124;special_project_facility_spawn;1276.00;9.51;1082.00;-1.57;0
124;special_project_facility_spawn;1278.00;9.52;1077.00;-1.57;0
128;floating_harbor;734.00;9.51;1020.00;-1.57;0
155;arms_factory;1639.00;9.62;1251.00;-1.57;0
155;industrial_complex;1610.00;9.61;1238.00;-1.57;0
155;industrial_complex;1612.00;9.61;1243.00;-1.57;0
155;bunker;1606.00;9.63;1243.00;-1.57;0
155;bunker;1600.00;9.63;1237.00;-1.57;0
155;bunker;1615.00;9.61;1244.00;-1.57;0
155;bunker;1630.00;9.61;1244.00;-1.57;0
155;anti_air_building;1605.00;9.60;1227.00;-1.57;0
155;rocket_site_spawn;1618.00;9.61;1240.00;-1.57;0
155;fuel_silo;1602.00;9.62;1233.00;-1.57;0
155;special_project_facility_spawn;1614.00;9.60;1239.00;-1.57;0
155;special_project_facility_spawn;1599.00;9.64;1242.00;-1.57;0
155;special_project_facility_spawn;1624.00;9.58;1220.00;-1.57;0
155;special_project_facility_spawn;1645.00;9.58;1231.00;-1.57;0
343;floating_harbor;3130.00;9.51;726.00;-1.57;0
344;floating_harbor;2642.00;9.51;611.00;-1.57;0
345;floating_harbor;2843.00;9.51;658.00;-1.57;0
347;floating_harbor;2468.00;9.51;463.00;-1.57;0
349;floating_harbor;3004.00;9.51;692.00;-1.57;0
390;floating_harbor;2817.00;9.51;1365.00;-1.57;0
393;floating_harbor;2670.00;9.51;862.00;-1.57;0
399;floating_harbor;2009.00;9.51;1014.00;-1.57;0
400;floating_harbor;2998.00;9.51;1086.00;-1.57;0
402;floating_harbor;2405.00;9.51;1230.00;-1.57;0
408;floating_harbor;2342.00;9.51;805.00;-1.57;0
409;floating_harbor;2984.00;9.51;1152.00;-1.57;0
413;floating_harbor;2733.00;9.51;867.00;-1.57;0
420;floating_harbor;2944.00;9.51;1240.00;-1.57;0
421;floating_harbor;2208.00;9.51;1144.00;-1.57;0
422;floating_harbor;2853.00;9.51;1303.00;-1.57;0
427;floating_harbor;2890.00;9.51;1241.00;-1.57;0
432;floating_harbor;2399.00;9.51;832.00;-1.57;0
433;floating_harbor;2382.00;9.51;1253.00;-1.57;0
434;floating_harbor;2662.00;9.51;861.00;-1.57;0
440;floating_harbor;5470.00;9.50;1496.00;-1.57;0
441;floating_harbor;4895.00;9.51;1636.00;-1.57;0
443;floating_harbor;4620.00;9.51;1953.00;-1.57;0
444;floating_harbor;5265.00;9.51;1752.00;-1.57;0
446;floating_harbor;5241.00;9.51;1418.00;-1.57;0
447;floating_harbor;4490.00;9.51;1839.00;-1.57;0
449;floating_harbor;5077.00;9.51;1874.00;-1.57;0
450;floating_harbor;5199.00;9.51;1725.00;-1.57;0
453;floating_harbor;5304.00;9.51;1027.00;-1.57;0
454;floating_harbor;5049.00;9.51;1767.00;-1.57;0
455;floating_harbor;5420.00;9.50;1107.00;-1.57;0
456;floating_harbor;5073.00;9.51;1740.00;-1.57;0
459;floating_harbor;5239.00;9.51;1126.00;-1.57;0
460;floating_harbor;5225.00;9.51;1439.00;-1.57;0
462;floating_harbor;5020.00;9.51;1735.00;-1.57;0
465;floating_harbor;5122.00;9.51;1747.00;-1.57;0
468;floating_harbor;4839.00;9.51;1701.00;-1.57;0
469;floating_harbor;5016.00;9.51;1574.00;-1.57;0
470;floating_harbor;5395.00;9.51;1082.00;-1.57;0
471;floating_harbor;5469.00;9.50;1409.00;-1.57;0
472;floating_harbor;5039.00;9.51;1733.00;-1.57;0
477;floating_harbor;4693.00;9.51;1762.00;-1.57;0
479;floating_harbor;5423.00;9.51;1618.00;-1.57;0
481;floating_harbor;5470.00;9.51;1395.00;-1.57;0
484;floating_harbor;5282.00;9.51;1750.00;-1.57;0
485;floating_harbor;5384.00;9.51;1069.00;-1.57;0
486;floating_harbor;5276.00;9.51;1056.00;-1.57;0
488;floating_harbor;3520.00;9.51;784.00;-1.57;0
496;floating_harbor;3458.00;9.51;487.00;-1.57;0
498;floating_harbor;3449.00;9.51;494.00;-1.57;0
500;floating_harbor;3682.00;9.51;738.00;-1.57;0
502;floating_harbor;3802.00;9.51;637.00;-1.57;0
511;floating_harbor;3457.00;9.51;447.00;-1.57;0
514;floating_harbor;3427.00;9.51;550.00;-1.57;0
519;floating_harbor;4105.00;9.51;595.00;-1.57;0
521;floating_harbor;3876.00;9.51;698.00;-1.57;0
528;floating_harbor;3794.00;9.51;297.00;-1.57;0
538;floating_harbor;4013.00;9.51;698.00;-1.57;0
545;floating_harbor;4327.00;9.51;92.00;-1.57;0
546;floating_harbor;4583.00;9.51;157.00;-1.57;0
547;floating_harbor;3554.00;9.51;10.00;-1.57;0
548;floating_harbor;5047.00;9.51;19.00;-1.57;0
549;floating_harbor;93.00;9.50;12.00;-1.57;0
550;floating_harbor;700.00;9.51;13.00;-1.57;0
551;floating_harbor;276.00;9.51;8.00;-1.57;0
552;floating_harbor;4146.00;9.51;20.00;-1.57;0
553;floating_harbor;5277.00;9.51;9.00;-1.57;0
554;floating_harbor;1887.00;9.51;20.00;-1.57;0
555;floating_harbor;2333.00;9.51;16.00;-1.57;0
556;floating_harbor;3205.00;9.51;17.00;-1.57;0
557;floating_harbor;1192.00;9.51;12.00;-1.57;0
558;floating_harbor;2874.00;9.51;11.00;-1.57;0
560;floating_harbor;1784.00;9.51;344.00;-1.57;0
562;floating_harbor;1948.00;9.51;214.00;-1.57;0
564;floating_harbor;1822.00;9.51;302.00;-1.57;0
566;floating_harbor;5039.00;9.51;422.00;-1.57;0
567;floating_harbor;5223.00;9.50;296.00;-1.57;0
568;floating_harbor;5251.00;9.51;565.00;-1.57;0
570;floating_harbor;5189.00;9.51;244.00;-1.57;0
571;floating_harbor;5250.00;9.51;500.00;-1.57;0
572;floating_harbor;5279.00;9.51;343.00;-1.57;0
573;floating_harbor;5233.00;9.50;315.00;-1.57;0
574;floating_harbor;5270.00;9.51;483.00;-1.57;0
1;arms_factory;319.00;10.00;1506.00;3.77;0
1;arms_factory;323.00;10.00;1549.00;4.16;0
1;arms_factory;335.00;10.43;1551.00;2.14;0
1;arms_factory;293.00;10.00;1530.00;4.83;0
1;industrial_complex;296.00;10.00;1529.00;4.57;0
1;industrial_complex;292.00;10.00;1518.00;5.42;0
1;industrial_complex;329.00;10.00;1550.00;4.23;0
1;industrial_complex;311.00;10.00;1504.00;5.67;0
1;industrial_complex;325.00;10.00;1514.00;3.91;0
1;supply_node;322.00;10.00;1508.00;4.23;0
1;supply_node;295.00;10.00;1516.00;4.77;0
1;supply_node;305.00;10.00;1505.00;3.97;0
1;supply_node;328.00;10.00;1547.00;4.25;0
1;supply_node;322.00;10.00;1538.00;5.80;0
1;bunker;327.00;10.00;1545.00;4.71;0
1;coastal_bunker;285.00;9.50;1520.00;-0.28;0
1;coastal_bunker;289.00;9.50;1514.00;-1.41;0
1;coastal_bunker;282.00;9.50;1540.00;-2.11;0
1;coastal_bunker;290.00;9.50;1503.00;-1.82;0
1;dockyard;287.00;9.50;1552.00;-2.11;0
1;anti_air_building;300.00;10.00;1500.00;4.61;0
1;anti_air_building;294.00;10.00;1537.00;3.88;0
1;radar_station;310.00;10.00;1520.00;3.59;0
1;naval_supply_hub;289.00;9.50;1514.00;-1.41;0
1;naval_supply_hub;282.00;9.50;1524.00;-1.57;0
1;naval_supply_hub;288.00;9.50;1553.00;-2.11;0
1;naval_supply_hub;289.00;9.50;1511.00;-1.82;0
1;naval_headquarters;286.00;9.50;1518.00;-0.28;0
1;naval_headquarters;289.00;9.50;1510.00;-1.82;0
1;naval_headquarters;283.00;9.50;1541.00;-2.11;0
1;naval_headquarters;288.00;9.50;1515.00;-1.41;0
1;nuclear_reactor_spawn;302.00;10.00;1513.00;0.25;0
1;special_project_facility_spawn;288.00;10.00;1546.00;3.06;0
1;special_project_facility_spawn;310.00;10.00;1539.00;2.60;0
1;special_project_facility_spawn;326.00;10.00;1520.00;0.45;0
1;special_project_facility_spawn;296.00;10.00;1496.00;5.77;0
1;rocket_site_spawn;316.00;10.00;1540.00;2.14;0
1;naval_base_spawn;283.00;9.50;1541.00;-2.11;18530
1;naval_base_spawn;286.00;9.50;1519.00;-0.28;18532
1;naval_base_spawn;290.00;9.50;1496.00;-1.82;18532
1;naval_base_spawn;289.00;9.50;1515.00;-1.41;18532
1;floating_harbor;274.00;9.50;1526.00;1.57;1
1;floating_harbor;283.21;9.50;1504.70;1.33;10
1;floating_harbor;282.10;9.50;1513.85;-4.55;14
1;floating_harbor;278.00;9.50;1546.60;1.03;4226
2;arms_factory;2472.00;11.40;217.00;4.83;0
2;arms_factory;2459.00;11.10;158.00;4.57;0
2;arms_factory;2477.00;11.10;155.00;5.42;0
2;arms_factory;2471.00;11.10;155.00;4.23;0
2;arms_factory;2461.00;11.10;164.00;5.67;0
2;arms_factory;2491.00;11.40;213.00;3.91;0
2;industrial_complex;2503.00;11.30;193.00;1.66;0
2;industrial_complex;2473.00;11.20;175.00;6.26;0
2;industrial_complex;2491.00;11.40;217.00;1.54;0
2;industrial_complex;2507.00;11.40;210.00;4.36;0
2;industrial_complex;2476.00;11.20;173.00;1.91;0
2;industrial_complex;2488.00;11.30;189.00;4.71;0
2;air_base;2467.00;11.40;217.00;4.96;0
2;supply_node;2488.00;11.40;218.00;3.72;0
2;supply_node;2468.00;11.38;210.00;3.99;0
2;supply_node;2482.00;11.30;197.00;4.44;0
2;supply_node;2476.00;11.10;161.00;5.78;0
2;supply_node;2502.00;11.40;204.00;4.63;0
2;supply_node;2495.00;11.30;190.00;5.97;0
2;supply_node;2503.00;11.50;219.00;3.59;0
2;supply_node;2472.00;11.20;180.00;0.25;0
2;supply_node;2463.00;11.10;162.00;0.32;0
2;supply_node;2467.00;11.30;191.00;0.87;0
2;supply_node;2482.00;11.20;177.00;1.41;0
2;supply_node;2512.00;11.30;183.00;5.54;0
2;supply_node;2495.00;11.23;178.00;2.69;0
2;bunker;2473.00;11.20;173.00;6.06;0
2;bunker;2490.00;11.25;181.00;1.00;0
2;bunker;2498.00;11.50;225.00;0.25;0
2;bunker;2484.00;11.30;183.00;3.06;0
2;bunker;2479.00;11.10;161.00;2.60;0
2;bunker;2466.00;11.30;189.00;0.45;0
2;bunker;2458.00;11.10;161.00;5.77;0
2;bunker;2462.00;11.38;210.00;2.14;0
2;bunker;2502.00;11.40;217.00;0.57;0
2;bunker;2485.00;11.30;194.00;0.59;0
2;bunker;2513.00;11.40;209.00;5.48;0
2;bunker;2508.00;11.30;186.00;3.83;0
2;bunker;2499.00;11.30;189.00;3.05;0
2;stronghold_network;2509.00;11.40;201.00;0.85;0
2;anti_air_building;2473.00;11.10;156.00;3.84;0
2;anti_air_building;2512.00;11.40;206.00;4.14;0
2;anti_air_building;2472.00;11.12;165.00;3.46;0
2;synthetic_refinery;2502.00;11.40;206.00;1.84;0
2;fuel_silo;2517.00;11.28;179.00;0.93;0
2;radar_station;2489.00;11.30;190.00;5.48;0
2;nuclear_reactor_spawn;2477.00;11.40;211.00;6.07;0
2;special_project_facility_spawn;2490.00;11.38;202.00;4.14;0
2;special_project_facility_spawn;2469.00;11.40;207.00;4.76;0
2;special_project_facility_spawn;2468.00;11.30;197.00;2.99;0
2;special_project_facility_spawn;2478.00;11.20;180.00;4.48;0
2;special_project_facility_spawn;2511.00;11.40;200.00;5.92;0
2;special_project_facility_spawn;2459.00;11.10;159.00;4.01;0
2;special_project_facility_spawn;2520.00;11.30;187.00;5.82;0
2;special_project_facility_spawn;2481.00;11.18;167.00;4.04;0
2;special_project_facility_spawn;2483.00;11.30;185.00;2.98;0
2;special_project_facility_spawn;2487.00;11.40;215.00;3.47;0
2;special_project_facility_spawn;2499.00;11.20;175.00;1.10;0
2;special_project_facility_spawn;2498.00;11.30;192.00;3.81;0
2;special_project_facility_spawn;2501.00;11.40;219.00;4.59;0
2;rocket_site_spawn;2461.00;11.10;160.00;0.09;0
3;arms_factory;5255.00;10.40;455.00;5.42;0
3;arms_factory;5259.00;10.30;472.00;4.23;0
3;arms_factory;5260.00;10.30;462.00;5.67;0
3;arms_factory;5252.00;10.40;461.00;3.91;0
3;arms_factory;5258.00;10.32;463.00;1.66;0
3;arms_factory;5252.00;10.40;457.00;6.26;0
3;industrial_complex;5258.00;10.30;468.00;1.54;0
3;industrial_complex;5249.00;10.48;459.00;4.36;0
3;industrial_complex;5251.00;10.40;461.00;1.91;0
3;industrial_complex;5249.00;10.40;465.00;4.71;0
3;industrial_complex;5246.00;10.50;462.00;4.96;0
3;industrial_complex;5250.00;10.40;462.00;4.86;0
3;air_base;5255.00;10.32;473.00;1.95;0
3;supply_node;5249.00;10.50;451.00;4.44;0
3;supply_node;5255.00;10.40;457.00;5.78;0
3;supply_node;5248.00;10.45;462.00;4.63;0
3;supply_node;5260.00;10.30;465.00;5.97;0
3;supply_node;5256.00;10.30;472.00;3.59;0
3;bunker;5256.00;10.30;470.00;5.30;0
3;bunker;5256.00;10.40;462.00;2.23;0
3;bunker;5249.00;10.50;456.00;3.08;0
3;bunker;5261.00;10.30;462.00;0.48;0
3;bunker;5253.00;10.40;453.00;5.38;0
3;stronghold_network;5255.00;10.35;469.00;2.66;0
3;anti_air_building;5259.00;10.30;469.00;6.06;0
3;anti_air_building;5245.00;10.50;459.00;1.00;0
3;anti_air_building;5256.00;10.40;459.00;0.25;0
3;synthetic_refinery;5247.00;10.45;465.00;3.06;0
3;fuel_silo;5253.00;10.40;469.00;2.60;0
3;radar_station;5255.00;10.40;464.00;5.45;0
3;nuclear_reactor_spawn;5258.00;10.38;462.00;5.77;0
3;special_project_facility_spawn;5255.00;10.40;462.00;2.14;0
3;special_project_facility_spawn;5250.00;10.50;451.00;0.57;0
3;special_project_facility_spawn;5258.00;10.30;477.00;0.59;0
3;special_project_facility_spawn;5254.00;10.40;465.00;5.48;0
3;special_project_facility_spawn;5250.00;10.40;467.00;3.83;0
3;rocket_site_spawn;5252.00;10.45;454.00;3.05;0
4;arms_factory;1745.00;10.23;1177.00;5.67;0
4;arms_factory;1806.00;10.20;1191.00;3.91;0
4;arms_factory;1774.00;10.20;1182.00;1.66;0
4;arms_factory;1745.00;10.20;1171.00;6.26;0
4;arms_factory;1769.00;10.20;1186.00;1.54;0
4;arms_factory;1771.00;10.20;1189.00;4.36;0
4;industrial_complex;1810.00;10.18;1186.00;1.91;0
4;industrial_complex;1771.00;10.20;1161.00;4.71;0
4;industrial_complex;1756.00;10.30;1202.00;4.96;0
4;industrial_complex;1729.00;10.30;1179.00;4.86;0
4;industrial_complex;1733.00;9.55;1169.00;1.95;0
4;industrial_complex;1725.00;10.30;1171.00;4.58;0
4;air_base;1756.00;10.30;1193.00;5.11;0
4;supply_node;1789.00;10.20;1195.00;4.63;0
4;supply_node;1784.00;10.20;1175.00;5.97;0
4;supply_node;1776.00;10.20;1207.00;3.59;0
4;supply_node;1758.00;10.20;1184.00;0.25;0
4;supply_node;1807.00;10.10;1171.00;0.32;0
4;supply_node;1781.00;10.10;1163.00;0.87;0
4;supply_node;1747.00;10.20;1170.00;1.41;0
4;supply_node;1729.00;10.30;1172.00;5.54;0
4;supply_node;1764.00;10.20;1161.00;2.69;0
4;supply_node;1739.00;10.30;1182.00;2.59;0
4;supply_node;1777.00;10.20;1194.00;3.21;0
4;supply_node;1771.00;10.20;1173.00;2.86;0
4;supply_node;1763.00;10.30;1202.00;4.05;0
4;supply_node;1801.00;10.20;1192.00;2.57;0
4;supply_node;1796.00;10.10;1166.00;5.45;0
4;supply_node;1789.00;10.20;1209.00;3.76;0
4;supply_node;1813.00;10.10;1178.00;4.27;0
4;supply_node;1801.00;10.12;1179.00;0.19;0
4;supply_node;1788.00;10.20;1183.00;2.25;0
4;supply_node;1810.00;10.12;1185.00;4.21;0
4;supply_node;1770.00;10.20;1190.00;1.76;0
4;supply_node;1755.00;10.30;1196.00;0.08;0
4;bunker;1766.00;10.20;1165.00;0.85;0
4;bunker;1738.00;10.30;1182.00;3.84;0
4;bunker;1770.00;10.20;1186.00;4.14;0
4;bunker;1786.00;10.10;1165.00;3.46;0
4;bunker;1792.00;10.20;1187.00;1.84;0
4;bunker;1774.00;10.20;1169.00;0.93;0
4;bunker;1781.00;10.20;1189.00;4.88;0
4;bunker;1755.00;10.30;1189.00;6.07;0
4;bunker;1801.00;10.12;1182.00;4.14;0
4;bunker;1755.00;10.30;1194.00;4.76;0
4;bunker;1792.00;10.20;1185.00;2.99;0
4;bunker;1796.00;10.20;1186.00;4.48;0
4;bunker;1777.00;10.20;1180.00;5.92;0
4;bunker;1771.00;10.30;1207.00;4.01;0
4;bunker;1796.00;10.10;1169.00;5.82;0
4;bunker;1723.00;10.30;1172.00;4.04;0
4;bunker;1788.00;10.20;1214.00;2.98;0
4;bunker;1814.00;10.10;1178.00;3.47;0
4;bunker;1740.00;10.20;1171.00;1.10;0
4;bunker;1811.00;10.10;1169.00;3.81;0
4;bunker;1766.00;10.20;1198.00;4.59;0
4;bunker;1808.00;10.12;1185.00;0.09;0
4;coastal_bunker;1738.00;9.50;1168.00;-0.24;0
4;coastal_bunker;1796.00;10.20;1205.00;-4.47;0
4;coastal_bunker;1816.00;10.10;1181.00;0.79;0
4;coastal_bunker;1733.00;9.50;1168.00;0.90;0
4;coastal_bunker;1808.00;10.10;1167.00;0.93;0
4;coastal_bunker;1781.00;9.50;1160.00;0.59;0
4;coastal_bunker;1808.00;9.50;1192.00;-3.93;0
4;coastal_bunker;1760.00;9.50;1159.00;0.32;0
4;coastal_bunker;1814.00;9.80;1186.00;-4.25;0
4;coastal_bunker;1801.00;10.05;1163.00;0.64;0
4;coastal_bunker;1798.00;10.20;1203.00;-3.99;0
4;stronghold_network;1792.00;10.20;1186.00;0.50;0
4;dockyard;1805.00;9.95;1164.00;0.64;0
4;anti_air_building;1778.00;10.20;1184.00;5.20;0
4;anti_air_building;1783.00;10.20;1195.00;6.24;0
4;anti_air_building;1811.00;10.10;1183.00;1.68;0
4;synthetic_refinery;1761.00;10.25;1194.00;1.01;0
4;fuel_silo;1795.00;10.15;1174.00;1.44;0
4;radar_station;1769.00;10.20;1187.00;1.29;0
4;naval_supply_hub;1807.00;9.62;1193.00;-3.93;0
4;naval_supply_hub;1761.00;9.50;1158.00;0.32;0
4;naval_supply_hub;1728.00;9.50;1169.00;-0.93;0
4;naval_supply_hub;1779.00;9.50;1159.00;0.59;0
4;naval_supply_hub;1748.00;9.50;1167.00;-0.24;0
4;naval_supply_hub;1816.00;10.10;1178.00;0.79;0
4;naval_supply_hub;1808.00;10.10;1167.00;0.93;0
4;naval_supply_hub;1815.00;9.90;1185.00;-4.25;0
4;naval_supply_hub;1793.00;10.07;1209.00;-4.47;0
4;naval_supply_hub;1794.00;9.50;1161.00;0.64;0
4;naval_supply_hub;1798.00;10.20;1203.00;-3.99;0
4;naval_headquarters;1743.00;9.50;1167.00;-0.24;0
4;naval_headquarters;1771.00;9.50;1157.00;0.32;0
4;naval_headquarters;1791.00;10.20;1212.00;-4.47;0
4;naval_headquarters;1813.00;9.80;1186.00;-4.25;0
4;naval_headquarters;1807.00;10.10;1166.00;0.64;0
4;naval_headquarters;1790.00;9.50;1161.00;0.59;0
4;naval_headquarters;1726.00;9.50;1169.00;-0.93;0
4;naval_headquarters;1815.00;9.65;1174.00;0.79;0
4;naval_headquarters;1812.00;9.85;1169.00;0.93;0
4;naval_headquarters;1804.00;10.20;1196.00;-3.93;0
4;naval_headquarters;1798.00;10.20;1203.00;-3.99;0
4;nuclear_reactor_spawn;1735.00;10.30;1177.00;4.77;0
4;special_project_facility_spawn;1793.00;10.20;1202.00;3.99;0
4;special_project_facility_spawn;1774.00;10.20;1197.00;1.80;0
4;special_project_facility_spawn;1809.00;10.20;1187.00;2.69;0
4;special_project_facility_spawn;1742.00;10.30;1182.00;1.66;0
4;special_project_facility_spawn;1736.00;10.20;1171.00;3.55;0
4;special_project_facility_spawn;1791.00;10.18;1173.00;2.24;0
4;special_project_facility_spawn;1781.00;10.23;1211.00;5.64;0
4;special_project_facility_spawn;1791.00;10.20;1209.00;1.30;0
4;special_project_facility_spawn;1740.00;10.20;1173.00;4.74;0
4;special_project_facility_spawn;1800.00;10.10;1170.00;1.10;0
4;special_project_facility_spawn;1758.00;10.30;1199.00;5.56;0
4;special_project_facility_spawn;1766.00;10.20;1184.00;0.73;0
4;special_project_facility_spawn;1772.00;10.20;1176.00;4.14;0
4;special_project_facility_spawn;1773.00;10.20;1184.00;2.05;0
4;special_project_facility_spawn;1781.00;10.10;1164.00;1.41;0
4;special_project_facility_spawn;1815.00;10.10;1179.00;1.11;0
4;special_project_facility_spawn;1789.00;10.20;1185.00;3.83;0
4;special_project_facility_spawn;1800.00;10.20;1192.00;4.00;0
4;special_project_facility_spawn;1805.00;10.10;1178.00;4.79;0
4;special_project_facility_spawn;1762.00;10.30;1200.00;3.42;0
4;special_project_facility_spawn;1768.00;10.10;1159.00;5.39;0
4;special_project_facility_spawn;1812.00;10.10;1176.00;2.90;0
4;rocket_site_spawn;1780.00;10.10;1163.00;4.45;0
4;naval_base_spawn;1792.00;9.50;1161.00;0.64;17597
4;naval_base_spawn;1787.00;9.50;1161.00;0.59;17597
4;naval_base_spawn;1815.00;10.10;1184.00;-4.25;17571
4;naval_base_spawn;1811.00;9.85;1168.00;0.93;17597
4;naval_base_spawn;1810.00;9.50;1190.00;-3.93;17571
4;naval_base_spawn;1764.00;9.50;1157.00;0.32;17577
4;naval_base_spawn;1792.00;9.98;1212.00;-4.47;17571
4;naval_base_spawn;1746.00;9.50;1167.00;-0.24;17577
4;naval_base_spawn;1815.00;9.95;1175.00;0.79;17597
4;naval_base_spawn;1729.00;9.50;1168.00;-0.93;17580
4;naval_base_spawn;1798.00;10.20;1203.00;-3.99;17571
4;floating_harbor;1803.23;9.50;1207.65;-0.84;3442
4;floating_harbor;1816.60;9.50;1163.80;-2.21;3464
4;floating_harbor;1786.88;9.50;1154.18;-2.55;3472
4;floating_harbor;1744.30;9.50;1159.21;-3.39;3475
4;floating_harbor;1719.40;9.50;1164.80;-4.07;3478
4;floating_harbor;1767.21;9.50;1151.36;-2.82;3479
4;floating_harbor;1809.95;9.50;1200.95;-0.79;3492
4;floating_harbor;1803.20;9.50;1156.40;-2.50;3494
4;floating_harbor;1799.79;9.50;1211.70;-1.33;3502
4;floating_harbor;1819.95;9.50;1171.05;-2.36;3508
5;arms_factory;1294.00;10.40;1096.00;1.66;0
5;arms_factory;1297.00;10.30;1085.00;6.26;0
5;arms_factory;1301.00;10.40;1097.00;1.54;0
5;arms_factory;1296.00;10.30;1074.00;4.36;0
